,p_sah,p_sdh,targets
0,0.7451204061508179,-0.8789973855018616,0
1,0.8446917533874512,-0.9700629115104675,0
2,0.8940137028694153,-1.5179364681243896,0
3,1.2209545373916626,-1.433669924736023,0
4,0.020524919033050537,-0.2562881410121918,0
5,0.4501589834690094,-0.7205318808555603,0
6,0.27199989557266235,-0.5741037130355835,0
7,1.4376301765441895,-1.6875134706497192,0
8,1.3474968671798706,-1.5937933921813965,0
9,1.0678316354751587,-1.2766445875167847,0
10,1.129461407661438,-1.4715255498886108,0
11,1.4303745031356812,-1.4193553924560547,0
12,0.5584596395492554,-0.6087228059768677,0
13,1.0269309282302856,-1.3837378025054932,0
14,0.07262641936540604,-0.4602370858192444,0
15,1.446805477142334,-1.5079542398452759,0
16,1.3895277976989746,-1.4819765090942383,0
17,1.3009462356567383,-1.6712000370025635,0
18,0.3660247027873993,-0.8506816029548645,0
19,1.0818707942962646,-1.6099438667297363,0
20,1.177382230758667,-1.2939056158065796,0
21,1.6018447875976562,-2.015782117843628,0
22,1.101049780845642,-1.4115246534347534,0
23,0.9052384495735168,-1.151149868965149,0
24,1.3212864398956299,-1.4428529739379883,0
25,0.15292862057685852,-0.11593741178512573,0
26,1.47261643409729,-1.408605694770813,0
27,1.968233585357666,-2.2847347259521484,0
28,0.32487353682518005,-0.5086291432380676,0
29,1.6180377006530762,-1.4398647546768188,0
30,0.8302372694015503,-1.239593505859375,0
31,-1.1442872285842896,0.9949907660484314,1
32,-1.6265685558319092,1.7161515951156616,1
33,-2.003701686859131,2.3180606365203857,1
34,-2.309752941131592,2.0079760551452637,1
35,-1.93997323513031,1.70186448097229,1
36,-1.8722577095031738,1.7612630128860474,1
37,-0.9983518123626709,1.3529125452041626,1
38,-1.3880767822265625,1.3148118257522583,1
39,-0.9583444595336914,1.1982406377792358,1
40,-0.7499837875366211,1.0922541618347168,1
41,-2.2155611515045166,1.9950379133224487,1
42,-2.363372564315796,1.9722900390625,1
43,-1.308488130569458,1.1469614505767822,1
44,-1.7664903402328491,1.3384829759597778,1
45,-1.3952635526657104,1.5631777048110962,1
46,-1.297108769416809,1.3388738632202148,1
47,-2.4453351497650146,2.118903875350952,1
48,-0.6415062546730042,0.7784625887870789,1
49,-0.5119563937187195,0.386904239654541,1
50,-0.3611622750759125,0.03578006848692894,1
51,-3.1068825721740723,2.6706204414367676,1
52,-2.36535382270813,1.9634050130844116,1
53,-1.809615969657898,1.8325456380844116,1
54,-2.0522615909576416,1.6369178295135498,1
55,-1.771605372428894,1.750737190246582,1
56,-1.487235188484192,1.2096246480941772,1
57,-1.9479173421859741,2.0581610202789307,1
58,-1.7239805459976196,1.7226519584655762,1
59,-1.7507559061050415,1.2720370292663574,1
60,-1.5421650409698486,1.5376346111297607,1
61,-2.254051446914673,2.193455457687378,1
