,p_sah,p_sdh,targets
0,0.4808729290962219,-0.43498992919921875,0
1,0.02335434965789318,-0.007012832909822464,0
2,-0.2682911455631256,-0.21043644845485687,0
3,0.8680888414382935,-0.7619176506996155,0
4,0.49932971596717834,-0.49233853816986084,0
5,0.8121545314788818,-0.6383890509605408,0
6,0.4026610553264618,-0.3803030848503113,0
7,0.8441890478134155,-0.6961679458618164,0
8,-0.08446508646011353,0.04320918023586273,0
9,0.5159421563148499,-0.35822033882141113,0
10,0.6565914154052734,-0.5330356359481812,0
11,0.8343132138252258,-0.8561846613883972,0
12,0.2124737650156021,-0.0875760093331337,0
13,0.7367764711380005,-0.6069284081459045,0
14,0.1524733006954193,-0.08948124945163727,0
15,0.6649742126464844,-0.4023802876472473,0
16,0.8165576457977295,-0.6051680445671082,0
17,0.9267491698265076,-1.027277946472168,0
18,0.4779616594314575,-0.7912729382514954,0
19,0.7633200883865356,-1.149505376815796,0
20,0.015197204425930977,0.012230750173330307,0
21,0.9714181423187256,-0.6774848699569702,0
22,0.4766544997692108,-0.5212122201919556,0
23,0.003061877563595772,-0.22101272642612457,0
24,0.3400780260562897,-0.486411988735199,0
25,0.7603294849395752,-0.7686398029327393,0
26,0.6316210031509399,-1.051978588104248,0
27,0.4015125036239624,-0.20389901101589203,0
28,0.36579471826553345,-0.23797568678855896,0
29,0.6476691365242004,-0.5457295179367065,0
30,0.6248317956924438,-0.8449950814247131,0
31,-0.5162608027458191,0.6191384792327881,1
32,-0.3192960023880005,0.5632745623588562,1
33,-0.5983572006225586,0.7613314986228943,1
34,-0.19760355353355408,0.1116488054394722,1
35,-1.1850358247756958,0.9689908623695374,1
36,0.0889534205198288,-0.2316761612892151,1
37,0.05988168716430664,0.19356109201908112,1
38,-0.3958924412727356,0.43692928552627563,1
39,-0.7463005185127258,0.6983240246772766,1
40,-1.2163193225860596,1.261953353881836,1
41,-0.7827513217926025,0.7690851092338562,1
42,-0.5305090546607971,0.5807936191558838,1
43,0.11332185566425323,0.02767956256866455,1
44,-1.0198622941970825,0.8873422145843506,1
45,-0.6149736046791077,0.7708643674850464,1
46,-0.5157167315483093,0.5545909404754639,1
47,0.6061386466026306,-0.693565845489502,1
48,0.20087410509586334,-0.30816519260406494,1
49,-0.3356740474700928,0.3630031943321228,1
50,-0.6002008318901062,0.9294257164001465,1
51,-0.3725403845310211,0.25716131925582886,1
52,-1.104891300201416,1.1621545553207397,1
53,-0.8189958930015564,0.8512482047080994,1
54,0.5072940587997437,-0.4967922568321228,1
55,-1.1676025390625,1.1254851818084717,1
56,-8.964212417602539,-0.3665494918823242,1
57,-5.256276607513428,-0.1903066188097,1
58,-0.844872772693634,0.5900822281837463,1
59,-0.6392082571983337,0.6261398196220398,1
60,-0.592024564743042,0.8410725593566895,1
61,-0.4600728154182434,0.7314714789390564,1
