,p_sah,p_sdh,targets
0,4.033051013946533,-4.1871232986450195,0
1,3.3596227169036865,-3.3348066806793213,0
2,4.385846138000488,-4.606406211853027,0
3,2.930424928665161,-2.7518703937530518,0
4,4.132517337799072,-4.3508806228637695,0
5,3.958184003829956,-4.135935306549072,0
6,2.9903604984283447,-3.1549124717712402,0
7,3.541825532913208,-3.581953763961792,0
8,2.384223461151123,-2.6103172302246094,0
9,3.727128505706787,-3.8737401962280273,0
10,3.1407206058502197,-3.2867565155029297,0
11,2.1047656536102295,-1.946798324584961,0
12,3.4689648151397705,-3.543419361114502,0
13,3.5724096298217773,-3.818439245223999,0
14,4.069850444793701,-4.1980299949646,0
15,3.796938180923462,-3.7406139373779297,0
16,2.874135971069336,-2.854860782623291,0
17,3.166863441467285,-3.0117950439453125,0
18,3.5780627727508545,-3.5978615283966064,0
19,3.4344418048858643,-3.3967573642730713,0
20,3.997230052947998,-4.114562511444092,0
21,2.725358009338379,-2.9124419689178467,0
22,3.996335506439209,-4.034811019897461,0
23,3.4355485439300537,-3.532799005508423,0
24,2.7684741020202637,-2.75443696975708,0
25,3.0737991333007812,-2.8952109813690186,0
26,0.6426514983177185,-0.7684693932533264,0
27,3.3159518241882324,-3.374952554702759,0
28,0.6426514983177185,-0.7684693932533264,0
29,4.135189533233643,-4.156793117523193,0
30,4.111815929412842,-4.303592681884766,0
31,4.038661003112793,-4.197132587432861,0
32,4.038984775543213,-4.069249153137207,0
33,3.4504387378692627,-3.303992748260498,0
34,3.349184274673462,-3.318683385848999,0
35,3.465670585632324,-3.4259376525878906,0
36,4.028463363647461,-4.0998711585998535,0
37,3.2913601398468018,-3.5384905338287354,0
38,3.9453907012939453,-4.154994010925293,0
39,3.5955867767333984,-3.6792070865631104,0
40,3.9666476249694824,-4.054828643798828,0
41,2.8019766807556152,-2.734039783477783,0
42,4.2693562507629395,-4.42836856842041,0
43,3.0664634704589844,-2.897030830383301,0
44,3.7452449798583984,-3.6418025493621826,0
45,3.846973180770874,-3.9483838081359863,0
46,3.9922232627868652,-3.932034730911255,0
47,3.264596939086914,-3.2664167881011963,0
48,3.6426525115966797,-3.7894020080566406,0
49,3.2140631675720215,-2.9382383823394775,0
50,2.9881532192230225,-3.0246238708496094,0
51,3.5025436878204346,-3.2343099117279053,0
52,3.3675801753997803,-3.374706506729126,0
53,3.2559425830841064,-3.2796413898468018,0
54,3.8893625736236572,-4.0014753341674805,0
55,3.5606184005737305,-3.857135057449341,0
56,3.64862322807312,-3.5617904663085938,0
57,3.687542676925659,-3.83371639251709,0
58,3.639080762863159,-3.7949678897857666,0
59,3.243769645690918,-3.2859132289886475,0
60,2.8594207763671875,-2.8909788131713867,0
61,4.14275598526001,-4.25733757019043,0
62,3.822002649307251,-3.896318197250366,0
63,3.279768228530884,-3.405599355697632,0
64,3.0472607612609863,-3.1714489459991455,0
65,3.40022611618042,-3.398005485534668,0
66,2.9171035289764404,-2.8032498359680176,0
67,3.2269976139068604,-3.226078510284424,0
68,3.924522638320923,-4.110236167907715,0
69,3.431086540222168,-3.4364190101623535,0
70,3.9184134006500244,-3.9678871631622314,0
71,3.1884639263153076,-3.125741958618164,0
72,3.749911069869995,-3.6551597118377686,0
73,4.033790111541748,-4.152153968811035,0
74,3.6767168045043945,-3.8147497177124023,0
75,3.985797643661499,-4.226033687591553,0
76,2.2365503311157227,-2.1514792442321777,0
77,3.087097644805908,-3.1953377723693848,0
78,2.637321949005127,-2.5187783241271973,0
79,3.725947618484497,-3.5941648483276367,0
80,3.5756523609161377,-3.5435738563537598,0
81,3.569636106491089,-3.4991581439971924,0
82,3.584463119506836,-3.582962989807129,0
83,4.5737128257751465,-4.6676740646362305,0
84,4.135336399078369,-4.322261810302734,0
85,4.502654075622559,-4.591161251068115,0
86,3.828667402267456,-4.091124534606934,0
87,4.035252571105957,-4.20426082611084,0
88,3.744791269302368,-3.7712907791137695,0
89,3.5174906253814697,-3.4938647747039795,0
90,2.167232036590576,-2.237443208694458,0
91,4.060035228729248,-4.112051486968994,0
92,3.677765130996704,-3.8277993202209473,0
93,3.502652883529663,-3.6827011108398438,0
94,2.2911930084228516,-2.2284181118011475,0
95,3.69586443901062,-3.932342529296875,0
96,3.413975954055786,-3.646821975708008,0
97,3.976152181625366,-3.897624969482422,0
98,3.0871636867523193,-3.318568229675293,0
99,3.0957632064819336,-3.230722665786743,0
100,4.510672569274902,-4.614865779876709,0
101,4.277221202850342,-4.2621893882751465,0
102,3.1525657176971436,-2.82356333732605,0
103,4.0404253005981445,-4.165700435638428,0
104,3.242617130279541,-3.3297033309936523,0
105,3.348189115524292,-3.5396296977996826,0
106,2.1790692806243896,-2.1839473247528076,0
107,2.5369372367858887,-2.250019073486328,0
108,3.7072465419769287,-3.917328357696533,0
109,1.1809314489364624,-1.0822722911834717,0
110,1.1809314489364624,-1.0822722911834717,0
111,3.6901073455810547,-3.7971463203430176,0
112,4.097330570220947,-4.038045883178711,0
113,3.7081077098846436,-3.963542938232422,0
114,3.884474039077759,-3.914639472961426,0
115,3.767803192138672,-3.7205140590667725,0
116,2.7206263542175293,-2.9560484886169434,0
117,1.4071507453918457,-1.2767359018325806,0
118,3.8675625324249268,-4.027061462402344,0
119,4.010179042816162,-4.15966796875,0
120,4.047945022583008,-3.874980926513672,0
121,3.3182387351989746,-3.2078816890716553,0
122,3.575977087020874,-3.5825469493865967,0
123,3.4811851978302,-3.539945602416992,0
124,4.425321102142334,-4.408767223358154,0
125,3.7051279544830322,-3.8368101119995117,0
126,3.6076254844665527,-3.686739206314087,0
127,2.700141429901123,-2.8154513835906982,0
128,3.9179885387420654,-4.155056953430176,0
129,3.5630557537078857,-3.580871820449829,0
130,3.3997514247894287,-3.456413984298706,0
131,2.7130963802337646,-2.68100643157959,0
132,3.282522439956665,-3.3582687377929688,0
133,3.645334243774414,-3.7573838233947754,0
134,3.917884588241577,-4.016936779022217,0
135,3.914745569229126,-3.8916399478912354,0
136,3.165985584259033,-3.3107519149780273,0
137,2.182466983795166,-1.890055775642395,0
138,3.664663791656494,-3.8256356716156006,0
139,3.1095945835113525,-3.009124517440796,0
140,3.807401418685913,-3.8502631187438965,0
141,3.653179407119751,-3.6714067459106445,0
142,3.981992244720459,-4.023010730743408,0
143,3.5194616317749023,-3.5961177349090576,0
144,3.7821567058563232,-4.006404876708984,0
145,3.4087207317352295,-3.3442740440368652,0
146,3.436635971069336,-3.6465957164764404,0
147,3.2311785221099854,-3.30395770072937,0
148,4.021462917327881,-4.148652076721191,0
149,3.814199686050415,-3.8489394187927246,0
150,2.5412747859954834,-2.563354253768921,0
151,3.8384850025177,-3.9097986221313477,0
152,3.061368942260742,-2.9622275829315186,0
153,3.8941264152526855,-3.895720958709717,0
154,3.687420129776001,-3.6107707023620605,0
155,3.913006067276001,-4.002107620239258,0
156,3.645050287246704,-3.687700033187866,0
