,p_sah,p_sdh,targets
0,1.4211899042129517,-1.5736346244812012,0
1,1.6356672048568726,-1.9739331007003784,0
2,1.4444172382354736,-1.7240053415298462,0
3,1.3187832832336426,-1.08721125125885,0
4,1.7698659896850586,-2.2354071140289307,0
5,1.5495014190673828,-1.7136821746826172,0
6,2.211853504180908,-1.917279839515686,0
7,1.6096841096878052,-2.00648832321167,0
8,1.3337337970733643,-1.3269202709197998,0
9,1.274803638458252,-1.7709308862686157,0
10,0.6315872669219971,-1.3071091175079346,0
11,1.9690985679626465,-2.050764799118042,0
12,1.4172509908676147,-1.389423131942749,0
13,1.147462248802185,-1.171575903892517,0
14,0.9974508881568909,-1.7001971006393433,0
15,1.8465176820755005,-1.9837818145751953,0
16,2.6605589389801025,-2.826343297958374,0
17,1.784217119216919,-1.6260288953781128,0
18,0.8711000680923462,-1.1152337789535522,0
19,2.004197359085083,-2.097018241882324,0
20,1.0842381715774536,-1.174166202545166,0
21,1.5555403232574463,-1.8343007564544678,0
22,1.5094914436340332,-1.961565375328064,0
23,1.8506542444229126,-1.5680822134017944,0
24,1.4787031412124634,-1.8008369207382202,0
25,1.6544264554977417,-2.0396358966827393,0
26,1.8430501222610474,-2.4532530307769775,0
27,2.1051714420318604,-2.299927234649658,0
28,1.3821165561676025,-1.2476555109024048,0
29,1.7443561553955078,-1.5117367506027222,0
30,1.7693580389022827,-2.2414238452911377,0
31,-1.5629041194915771,1.6908469200134277,1
32,-2.1266660690307617,2.488959789276123,1
33,-3.062235116958618,2.778474807739258,1
34,-1.6970138549804688,1.2682249546051025,1
35,-1.1711006164550781,0.9321631193161011,1
36,-2.8435325622558594,2.720165729522705,1
37,-0.9719540476799011,1.1290897130966187,1
38,-1.555643916130066,1.6938722133636475,1
39,-2.0687708854675293,2.168057918548584,1
40,-1.4148132801055908,1.4052783250808716,1
41,-2.1023542881011963,1.9298396110534668,1
42,-1.794866681098938,1.935983657836914,1
43,-1.5208796262741089,1.6518369913101196,1
44,-2.0424346923828125,2.0789504051208496,1
45,-1.8291593790054321,1.8134809732437134,1
46,-2.2538723945617676,1.9631363153457642,1
47,-2.137911558151245,1.7537403106689453,1
48,-1.8746089935302734,1.6517406702041626,1
49,-2.2725627422332764,2.141435146331787,1
50,-1.3782143592834473,1.1608610153198242,1
51,-2.263047933578491,2.074659585952759,1
52,-2.938439130783081,2.595641613006592,1
53,-2.006985902786255,2.1296334266662598,1
54,-0.9641136527061462,1.2456037998199463,1
55,-2.3808681964874268,1.9962784051895142,1
56,-2.2479114532470703,1.6478221416473389,1
57,-1.674695611000061,1.5998433828353882,1
58,-2.002774238586426,1.5119341611862183,1
59,-1.2206474542617798,1.0819525718688965,1
60,-1.914854884147644,1.6866496801376343,1
61,-2.470195770263672,2.550130605697632,1
