,p_sah,p_sdh,targets
0,2.5283570289611816,-5.017248153686523,0
1,1.9533500671386719,-2.5773355960845947,0
2,1.7499812841415405,-2.7797889709472656,0
3,2.159728527069092,-3.36887788772583,0
4,2.9958600997924805,-4.878995895385742,0
5,2.942192554473877,-3.895770311355591,0
6,2.530813217163086,-4.199173450469971,0
7,3.2397232055664062,-4.0418925285339355,0
8,3.0155367851257324,-4.032895565032959,0
9,2.0285372734069824,-3.654331684112549,0
10,2.7385001182556152,-3.443248987197876,0
11,4.053643703460693,-4.023642063140869,0
12,0.9162126779556274,-2.012267589569092,0
13,2.3986921310424805,-3.742492198944092,0
14,2.192643642425537,-2.9996581077575684,0
15,4.320247650146484,-4.517850875854492,0
16,1.645304799079895,-2.505979061126709,0
17,3.531423568725586,-4.34929084777832,0
18,2.295612335205078,-3.022970199584961,0
19,2.9882450103759766,-4.217953205108643,0
20,1.830512523651123,-3.09663724899292,0
21,2.2425975799560547,-2.7690858840942383,0
22,1.866696834564209,-2.624351739883423,0
23,1.6754082441329956,-2.913384199142456,0
24,2.261620044708252,-2.999451160430908,0
25,1.5646430253982544,-4.186060428619385,0
26,2.764380931854248,-4.284998893737793,0
27,2.8853635787963867,-4.3343939781188965,0
28,1.4539183378219604,-2.065408229827881,0
29,2.9209327697753906,-3.893129348754883,0
30,2.365812301635742,-3.333574056625366,0
31,-1.9105979204177856,0.3986538052558899,1
32,-0.8592492341995239,-0.3394883871078491,1
33,-0.6936711668968201,-0.2333398014307022,1
34,-1.721322774887085,0.7020291686058044,1
35,-0.9599103927612305,-0.28606152534484863,1
36,-0.12376503646373749,-1.8220086097717285,1
37,0.10609938204288483,-0.9948920607566833,1
38,-1.2444064617156982,-0.7480773329734802,1
39,-0.02599102258682251,-0.9029933214187622,1
40,-2.4797959327697754,1.4082998037338257,1
41,-0.4849836230278015,-0.4563658833503723,1
42,-1.0984011888504028,-0.339053750038147,1
43,-0.32041996717453003,-0.610723078250885,1
44,-3.0454916954040527,1.8567882776260376,1
45,-0.22097590565681458,-0.49181604385375977,1
46,-2.3290371894836426,0.6073289513587952,1
47,1.8818665742874146,-2.418158531188965,1
48,-0.9239999055862427,0.18703225255012512,1
49,-0.042645201086997986,-1.711432933807373,1
50,-1.5650793313980103,-0.06088423356413841,1
51,-2.6617512702941895,1.1354658603668213,1
52,-0.05583886802196503,-0.637130618095398,1
53,-2.5104498863220215,1.0249707698822021,1
54,0.24416139721870422,-1.9903476238250732,1
55,-2.012357234954834,1.1039280891418457,1
56,-1.192668080329895,-0.821697473526001,1
57,-1.9981082677841187,0.5688148736953735,1
58,-0.9504696726799011,0.5547035932540894,1
59,-0.17957477271556854,-1.3440454006195068,1
60,-1.037502646446228,-0.2122795432806015,1
61,-2.298945426940918,0.3726462721824646,1
