,p_sah,p_sdh,targets
0,1.923437237739563,-1.3280528783798218,0
1,2.512986183166504,-2.0289535522460938,0
2,4.222029209136963,-3.8302762508392334,0
3,3.869936466217041,-3.691136598587036,0
4,0.49938684701919556,0.2633695602416992,0
5,1.088849425315857,-0.14937053620815277,0
6,0.8738009929656982,-1.486973762512207,0
7,3.6100287437438965,-3.100781202316284,0
8,2.5102217197418213,-1.7968615293502808,0
9,3.3915977478027344,-2.7481448650360107,0
10,3.100442409515381,-1.7136486768722534,0
11,3.499527931213379,-1.8708549737930298,0
12,3.5007755756378174,-2.8655846118927,0
13,3.220576524734497,-2.9154138565063477,0
14,2.387192726135254,-2.811424493789673,0
15,2.6387171745300293,-2.7904298305511475,0
16,2.9316744804382324,-3.19864559173584,0
17,3.2705137729644775,-3.027480363845825,0
18,3.3521406650543213,-3.6184160709381104,0
19,3.8060436248779297,-3.3880512714385986,0
20,4.166907787322998,-2.4684877395629883,0
21,3.1905124187469482,-3.448582649230957,0
22,1.9254894256591797,-0.6839947700500488,0
23,2.4733521938323975,-1.1266790628433228,0
24,2.907691240310669,-3.3366971015930176,0
25,1.0438525676727295,0.7658125758171082,0
26,3.5580532550811768,-3.7574474811553955,0
27,3.2214128971099854,-2.6951401233673096,0
28,1.5336347818374634,0.36658114194869995,0
29,1.7831835746765137,-2.188844919204712,0
30,2.86789870262146,-2.632509231567383,0
31,-0.9850868582725525,2.2083287239074707,1
32,-2.46825909614563,3.355217456817627,1
33,-1.2567743062973022,2.5716609954833984,1
34,-0.5314164161682129,2.073326826095581,1
35,-0.9422636032104492,1.9907411336898804,1
36,-1.0901808738708496,1.7788386344909668,1
37,-1.6170703172683716,2.0029311180114746,1
38,-0.9198529124259949,1.7675819396972656,1
39,-0.7580692768096924,2.7860889434814453,1
40,-0.5335543155670166,1.4313561916351318,1
41,-2.324950695037842,3.3973543643951416,1
42,-2.0670487880706787,3.1833043098449707,1
43,-1.340882658958435,2.263679027557373,1
44,-0.9082033038139343,1.937975525856018,1
45,-1.5588278770446777,2.9691321849823,1
46,-0.6307927370071411,2.935631275177002,1
47,-1.7495044469833374,1.7460500001907349,1
48,-0.7637870907783508,2.032582998275757,1
49,-0.9809010624885559,0.6177699565887451,1
50,0.22678908705711365,0.6853073835372925,1
51,-2.9904940128326416,3.5997180938720703,1
52,-1.7651702165603638,2.7827463150024414,1
53,-0.8649158477783203,1.9715309143066406,1
54,-0.9079055786132812,1.8375788927078247,1
55,-1.4562673568725586,3.0985724925994873,1
56,-1.212028980255127,2.3099453449249268,1
57,-1.6347203254699707,2.7198097705841064,1
58,-1.7088665962219238,3.0139684677124023,1
59,-1.4053314924240112,2.578226327896118,1
60,0.6351845860481262,0.20393183827400208,1
61,-1.7544665336608887,3.4818363189697266,1
